2207402779;41.14082;-8.615197;-0.1503635;0.7180427
2207418923;41.14108;-8.61459;-0.150353;0.7180473
2207418896;41.14116;-8.614534;-0.150352;0.7180487
2207418929;41.14111;-8.614564;-0.1503525;0.7180479
2207418932;41.14102;-8.614639;-0.1503538;0.7180463
2207529787;41.14104;-8.613244;-0.1503295;0.7180467
2209932686;41.1418;-8.615276;-0.1503649;0.7180599
2207529793;41.14091;-8.613169;-0.1503282;0.7180443
2211241852;41.14284;-8.614625;-0.1503536;0.718078
2211264991;41.14272;-8.614183;-0.1503459;0.7180759
2211264998;41.14268;-8.614174;-0.1503457;0.7180753
2211299272;41.14061;-8.613255;-0.1503296;0.718039
2211312946;41.14039;-8.613111;-0.1503271;0.7180353
2211312949;41.1404;-8.613099;-0.1503269;0.7180355
2211312952;41.14041;-8.613091;-0.1503268;0.7180356
2211312953;41.14039;-8.613123;-0.1503274;0.7180352
2211312968;41.14037;-8.613141;-0.1503277;0.718035
2211312977;41.14042;-8.613084;-0.1503267;0.7180358
2213037941;41.14117;-8.617213;-0.1503987;0.7180488
2213112078;41.14202;-8.616959;-0.1503943;0.7180638
2213112085;41.14244;-8.617222;-0.1503989;0.7180711
2213112099;41.14159;-8.61725;-0.1503994;0.7180563
2213112107;41.14172;-8.617147;-0.1503976;0.7180585
2213112121;41.14245;-8.617519;-0.1504041;0.7180713
2213112135;41.14246;-8.617074;-0.1503963;0.7180713
2213131426;41.1422;-8.617773;-0.1504085;0.7180669
2213131428;41.14239;-8.617629;-0.150406;0.7180702
2213131437;41.14243;-8.617572;-0.150405;0.7180709
2213131459;41.14222;-8.617566;-0.1504049;0.7180672
2213131471;41.14223;-8.617732;-0.1504078;0.7180674
2213131472;41.1422;-8.617551;-0.1504046;0.7180669
2213131476;41.14241;-8.617606;-0.1504056;0.7180706
2213131477;41.14243;-8.617579;-0.1504051;0.7180709
2213131478;41.14245;-8.617556;-0.1504047;0.7180712
2213131480;41.14222;-8.617574;-0.150405;0.7180673
2213131485;41.14227;-8.617645;-0.1504063;0.7180681
2213131488;41.14224;-8.617686;-0.150407;0.7180676
2213131492;41.14222;-8.617758;-0.1504083;0.7180671
2213131498;41.14221;-8.617586;-0.1504053;0.718067
2213131500;41.14222;-8.617754;-0.1504082;0.7180673
2213131503;41.14225;-8.617675;-0.1504068;0.7180676
2213131506;41.14215;-8.617949;-0.1504116;0.718066
2213131516;41.14223;-8.617579;-0.1504051;0.7180675
2213131518;41.1422;-8.617787;-0.1504088;0.7180668
2213131520;41.14215;-8.618104;-0.1504143;0.718066
2213131522;41.14221;-8.617762;-0.1504083;0.718067
2213131527;41.14224;-8.617699;-0.1504072;0.7180675
2213131541;41.14223;-8.617747;-0.1504081;0.7180673
2213131556;41.14222;-8.61761;-0.1504057;0.7180673
2213131558;41.14229;-8.617645;-0.1504063;0.7180685
2213131562;41.14232;-8.617643;-0.1504063;0.718069
2213131564;41.14236;-8.61764;-0.1504062;0.7180696
2213131568;41.14224;-8.617628;-0.150406;0.7180675
2213131570;41.14219;-8.617537;-0.1504044;0.7180668
2213131573;41.14223;-8.617716;-0.1504075;0.7180675
2213131581;41.14226;-8.61766;-0.1504065;0.7180679
2213131481;41.14214;-8.618017;-0.1504128;0.7180657
2213131594;41.14218;-8.617507;-0.1504039;0.7180665
2213131611;41.14243;-8.617573;-0.150405;0.7180708
2213131616;41.14225;-8.617639;-0.1504062;0.7180678
2213131596;41.14217;-8.617483;-0.1504035;0.7180664
2213201788;41.14257;-8.618381;-0.1504191;0.7180734
2213201787;41.14245;-8.618245;-0.1504167;0.7180712
2213201790;41.14276;-8.618569;-0.1504224;0.7180766
2213201789;41.14295;-8.618743;-0.1504254;0.7180799
2213201792;41.14236;-8.618142;-0.150415;0.7180697
2213218028;41.14272;-8.617361;-0.1504013;0.718076
